leaf	can absorb	that
amount	will increase as	flatness of leaf increases
amount	will increase as	flatness increases
amount	will increase as	flatness of leaf
force	will increase as	mass of celestial body increases
force	will increase as	mass of body increases
force	will increase as	mass
amount	will decrease as	mileage
amount	will decrease as	mileage per galon
amount	will decrease as	mileage per galon of gasoline increases
number	is in	group
population	will increase in	environment
friction	will increase as	moisture
friction	will increase as	moisture decreases
friction	will increase as	moisture of object decreases
friction	will increase as	moisture of object
temperature	is in	environment
body temperature	is in	environment
temperature	is in	environment
amount	will decrease as	temperature in environment
amount	will decrease as	temperature
temperature	is in	environment
amount	will decrease as	temperature in environment decreases
amount	will decrease as	temperature decreases
ability	will increase as	temperature increases
amount	is in	animal 's body
amount	will decrease as	activity of animal increases
amount	is in	environment
amount	will decrease as	activity increases
amount	will decrease as	activity
animal	in	body
amount	will decrease as	activity of animal
rings	will become as	amount of available water decreases
tree-growth rings	will become as	amount of available water decreases
rings	will become	narrower
rings	will become as	amount of available water
tree-growth rings	will become	narrower
tree-growth rings	will become as	amount decreases
tree-growth rings	will become as	amount of available water
tree-growth rings	will become as	amount of water decreases
rings	will become as	amount decreases
tree-growth rings	will become as	amount of water
rings	will become as	amount of water
rings	will become as	amount of water decreases
rings	will become as	amount
tree-growth rings	will become as	amount
sunset	will occur in	day
sunset	will occur later in	day
organism	will become as	amount
animal	eats	decreases
organism	will become	thinner
animal	eats	increases
weight	will increase as	amount
rain increases	of amount is	available sunlight
amount	is in	environment
water levels	will increase as	amount in body of water increases
amount	is in	body of water increases
water levels	will increase as	amount of water in body of water increases
water levels	will increase as	amount of water
water levels	will increase as	amount of water in body
water levels	will increase as	amount
water levels	will increase as	amount in body
sound	produced	increases
amount	polluting gasses in	atmoshere
amount	polluting	gasses
amount	is in	area
amount	increases in	area
amount	will decrease as	level
amount	will decrease as	level of water rises
populations	will increase as	water in environment increases
populations	will increase as	available water
populations	will increase as	available water increases
available water	is in	environment
populations	will increase as	water increases
populations	will increase as	water in environment
populations	will increase as	available water in environment increases
populations	will increase as	water
populations	will increase as	available water in environment
populations	is in	environment
force	will increase as	mass increases
force	will increase as	mass of object
force	will increase as	mass
force	will increase as	mass of object increases
carbon	is in	atmosphere
population	will increase as	number of sources of food increase in environment
population	will increase as	number of sources
food increase	is in	environment
population	will increase as	number of sources of food increase
population	will increase as	number
number	attracted to	flower
object	be	observed
object	be	observed better
amount	will increase as	size
amount	will increase as	size of leaf increases
amount	will increase as	size of leaf
amount	will increase as	size increases
object	be	seen easily
object	be	seen more easily
object	be	seen
supply	is in	environment
population	is in	environment
evaporation	will increase as	surface area
evaporation	will increase as	surface area of body
evaporation	will increase as	surface area of body of water increases
rate	will increase as	temperature
rate	will increase as	temperature of increases
rate	will increase as	temperature of liquid increases
resistance	will increase as	thickness
resistance	will increase as	thickness increases
resistance	will increase as	thickness of object increases
resistance	will increase as	thickness of object
resistance	will increase as	thickness
resistance	will increase as	thickness increases
resistance	will increase as	thickness of object increases
resistance	will increase as	thickness of object
use	will decrease as	use
use	will decrease as	use of alternative fuels increases
use	will decrease as	use of fuels increases
animal	will fly easily as	weight of animal decreases
animal	will fly more as	weight
animal	will fly easily as	weight decreases
animal	will fly easily as	weight of animal
animal	will fly more easily as	weight
animal	will fly more as	weight of animal decreases
animal	will fly more easily as	weight of animal decreases
animal	will fly more as	weight decreases
animal	will fly more as	weight of animal
animal	will fly as	weight
animal	will fly easily as	weight
animal	will fly as	weight of animal decreases
animal	will fly as	weight decreases
animal	will fly as	weight of animal
animal	will fly more easily as	weight decreases
animal	will fly more easily as	weight of animal
resource	be	will available
population	will increase as	water increases
water increases	is in	environment
population	will increase as	water increases in environment
bacteria	can cause	people
people	become	ill
bacteria	cause	food poisoning
prey	on	ability reproduce
bacteria	digest food in	humans
bacteria	digest	food
weather	decreases	visibility
bad weather	decreases	visibility
bears	eat	berries
batteries	convert	energy
batteries	convert	chemical energy
batteries	convert energy to	electrical energy
batteries	convert energy to	energy
bears	eat	insects
beads	are formed	condensing
beads	are	formed
beads	are formed by	water vapor
bees	convert nectar into	honey
bees	convert	nectar
bees	eat	pollen
living thing	on	health
organism	on	health
exposed	can cause	erosion
erosion	being exposed to	heat
exposed	can cause	erosion of rocks
erosion	being	exposed
biofuel	produce	electricity
biofuel	is	used
birds	are	vehicle
vehicle	spreading	seeds of plant
vehicle	spreading	seeds
birds	build nests in	spring
birds	build	nests
binoculars	observing	distant objects
binoculars	are	used
binoculars	observing	objects
birds	lay	eggs
birds	sometimes eat	seeds
birds	eat	seeds
birds	eat	berries
birds	sometimes eat	berries
birds	sometimes eat	insects
birds	eat	insects
bluebirds	live in	grassy spaces
bluebirds	live in	spaces
birds	is with	beaks of different shapes
birds	eat	different foods
birds	eat	foods
blood	absorbs oxygen in	lungs
blood	absorbs	oxygen
braking	can cause	skidding
brass	is made of	copper
brass	is	made
means	change from	whole into pieces
means	change from	whole
debris	breaking	rocks
debris	breaking	apart rocks
changes	peat through	extreme heat in swamp over long period of time
changes	peat through	heat in swamp over long period
changes	peat through	extreme heat
changes	peat through	heat in swamp over long period of time
changes	peat into	coal
changes	peat through	extreme heat in swamp over period
extreme heat	is in	swamp over long period of time
changes	peat through	extreme heat in swamp over period of time
changes	peat through	heat in swamp over period
changes	peat through	extreme heat in swamp over long period
changes	peat through	heat in swamp over period of time
changes	peat through	heat
changes	peat through	extreme heat in swamp
changes	peat through	heat in swamp
liquids	are heated above	their point
liquids	are	heated
liquids	are	when heated above their point
liquids	are	when heated above their boiling point
liquids	are heated above	their boiling point
liquids	are	when heated
breath	contains	water vapor
brick	is	insulator
brick	is	electrical insulator
brick	is	electrical
harm	burning	thing
harm	burning	living thing
burning oil	is source of	pollution
burning oil	is	source
oil	is source of	pollution
oil	is	source
gasoline	is	source
burning gasoline	is source of	pollution
burning gasoline	is	source
gasoline	is source of	pollution
lung	converts from	oxygen into oxygen in blood
lung	converts from	oxygen in air
lung	converts from	oxygen into oxygen
oxygen	is in	air
lung	converts from	oxygen in air into oxygen in blood
lung	converts from	oxygen in air into oxygen
oxygen	is in	blood
lung	converts from	oxygen
wood	is	used
burning wood	produce	heat
burning wood	is	used
wood	produce	heat
camouflage	can	can used
camouflage	can	can used for hunting
camouflage	can	can used for hunting for food
camouflage	is kind of	protection
camouflage	is kind of	protection against consumers
camouflage	is	kind
camouflage	can	can used
camouflage	can	can used for hunting for prey
camouflage	can	can used for hunting
camouflage	is kind of	protection
camouflage	is kind of	protection against predators
camouflage	is	kind
carbohydrates	are	made
carbohydrates	are made of	sugars
carbon dioxide	can	can found
carbon dioxide	can	can found in air
travelled	calculating	speed
travelled	knowing	distance
camouflage	hiding by	animals
camouflage	is	used
camouflage	hiding against	predators
carbon steel	is	always magnetic
carbon steel	is	magnetic
camouflage	hiding by	animals
camouflage	hiding from	predators
camouflage	is	used
carbon dioxide concentrations	is in	air
carbon dioxide concentrations	have increased dramatically over	last decade
carbon dioxide concentrations	have increased dramatically over	decade
carbon dioxide concentrations	have increased over	decade
carbon dioxide concentrations	have increased over	last decade
carnivores	eat	animals
carnivores	only eat	animals
carnivores	are	predators
carpet	absorbs	sound
food	produce	energy
changes	is in	environment cause animals
reactions	cause	change
chemical reactions	cause	chemical change
chemical reactions	cause	change
reactions	cause	chemical change
chemical splashing	can cause	harm
chemical splashing	can cause	harm to eyes
chemical reactions	cause	substances
reactions	cause	different substances
chemical reactions	cause	different substances
reactions	cause	substances
changes	is in	environment cause plants
chemical splashing	occurs during	experiments
chemical splashing	sometimes occurs during	experiments
clams	live at	bottom of ocean
clams	live at	bottom
one sorts	something by	type
weather	means	weather
clear weather	means	weather
weather	means	sunny weather
clear weather	means	sunny weather
climate	is kind of	weather in location
climate	is usual kind of	weather in location
weather	is in	location
climate	is	usual kind
climate	is kind of	weather
climate	is	kind
climate	is usual kind of	weather
clouds	produce	rain
chlorophyll	absorbing	energy
chlorophyll	absorbing	light energy
chlorophyll	is	used
chlorophyll	absorbing energy by	plants
clouds	are formed by	water vapor rising
clouds	are	formed
clouds	are formed by	water vapor
claws	catch	prey
claws	are	used
claws	catch prey by	predators
cloudy	means	presence
clouds	is in	sky
cloudy	means	presence of clouds
cloudy	means	presence of clouds in sky
coal	is	nonrenewable resource
coal	is	resource
coal	is	nonrenewable
coal mine	is source under	ground
coal mine	is	source
coal mine	is source of	coal
coal mine	is	source of coal under ground
coal	is	used
coal	produce	electricity
cold temperatures	cause	animals
temperatures	cause	animals
environments	contain	organisms
cold environments	contain	organisms
environments	contain	few organisms
cold environments	contain	few organisms
coloration	is	used
coloration	find	mate by animals
coloration	find	mate
current	completing	circuit
electric current	completing	circuit
electricity	completing	circuit
stage	is in	water cycle process
condensation	is	stage
condensation	is stage in	water cycle process
two substances	causes	reactions
two substances	chemically causes	reactions
two substances	chemically causes	chemical reactions
substances	causes	reactions
substances	chemically causes	chemical reactions
substances	causes	chemical reactions
two substances	causes	chemical reactions
substances	chemically causes	reactions
cold environments	being	covered
cold environments	are	white
environments	being covered in	snow
environments	are	usually white
cold environments	are	usually white
cold environments	are white in	color
cold environments	being covered in	snow
environments	are white in	color
cold environments	are usually white in	color
environments	are	white
environments	being	covered
environments	are usually white in	color
condensing	causes	liquid
consumers	eat	other organisms
consumers	eat	organisms
conserving resources	has	impact
conserving resources	has	impact on environment
resources	has	positive impact
conserving resources	has	positive impact
conserving resources	has	positive impact on environment
resources	has	impact on environment
resources	has	positive impact on environment
resources	has	impact
water	can	can used for survival in environment
conserving water	can	can used
water	can	can used for survival in dry environment
water	can	can used for survival
conserving water	can	can used for survival
conserving water	can	can used for survival in dry environment
survival	is in	dry environment
water	can	can used
conserving water	can	can used for survival in environment
cooking	causes	reaction
cooking	causes	chemical reaction
cooking food	adding	heat energy
food	adding	heat energy
cool temperatures	cause	animals
temperatures	cause	animals
cows	only eat	plants
cows	eat	plants
coral	lives in	ocean
something	cracking	something
contact	causes	rocks
crop rotation	renews	soil
food	killing	bacteria
cooking food	killing	bacteria
cooking food	protects against	food poisoning
food	protects against	food poisoning
crop rotation	has	positive impact
crop rotation	has	impact on soil quality
crop rotation	has	impact
crop rotation	has	positive impact on soil quality
crumple	means	change shape from smooth into compacted
crumple	means	change shape from smooth into compacted by force
crumple	means	change shape from smooth
crumple	means	change shape from smooth into compacted by physical force
crumple	means	change shape
cycles	occur	night
cycles	occur per	once day
cycles	occur per	day
dairy	is	source
dairy	is source of	Vitamin D
lake	damming	river
cycles	cause	ice wedging
crops	is	planted
different crops	is	planted on field in different years
crops	is	planted on field
different crops	is	when planted
crops	is	when planted on field
crops	is	when planted on field in different years
different crops	is	planted on field in years
different crops	is	when planted on field in years
field	is in	different years
crops	is	planted on field in different years
crops	is	when planted on field in years
different crops	is	when planted on field
different crops	is	when planted on field in different years
different crops	is	planted on field
different crops	is	planted
crops	is	planted on field in years
crops	is	when planted
organisms	are source of	nutrients
organisms	are	source
organisms	are	source of nutrients for decomposers
dead organisms	are	source of nutrients for decomposers
dead organisms	are source for	decomposers
dead organisms	are	source
organisms	are source for	decomposers
dead organisms	are source of	nutrients
decomposer	is	kind
decomposer	is kind of	role in ecosystem
decomposer	is kind of	role
role	is in	ecosystem
darkness	has	negative impact on photosynthesis
darkness	has	impact on photosynthesis
darkness	has	impact
darkness	has	negative impact
amount	is in	soil
decomposition	increases	amount
decomposition	increases	amount of nutrients
decomposition	increases	amount of nutrients in soil
decomposition	increases	amount in soil
amount	is in	soil
decomposition	increases	amount of matter
decomposition	increases	amount of organic matter
decomposition	increases	amount
decomposition	increases	amount of matter in soil
decomposition	increases	amount in soil
decomposition	increases	amount of organic matter in soil
decomposition	is	when decomposer breaks down organisms
decomposition	is	when decomposer breaks
decomposition	is	decomposer breaks down dead organisms
decomposition	is	decomposer breaks down organisms
decomposition	is	when decomposer breaks down dead organisms
decomposition	is	decomposer breaks
density	is measure over	volume
density	is	measure
density	is	measure of mass over volume
density	is measure of	mass
dew	is	formed
water vapor	condenses over	night
observation	requires	telescope
detailed observation	requires	telescope
water vapor	cools over	night
dew	is	formed
decomposer	recycles nutrients to	soil
decomposer	nutrients from	organisms
decomposer	recycles	nutrients from organisms
decomposer	nutrients from	dead organisms
decomposer	recycles	nutrients
decomposer	recycles	nutrients from dead organisms
organism	takes in	nutrients
organism	takes into	itself
organism	takes in	nutrients from food
digestion	is	stomach acid breaks down food
digestion	is	when stomach acid breaks
digestion	is	when stomach acid breaks down food
digestion	is	stomach acid breaks
vibrations	dropping	object
vibrations	dropping object into	water
vibrations	is in	water
drought	may cause	wildfires
water	dissolving	substance
water	dissolving substance in	water
feathers	are	thermal energy insulator
down feathers	are	thermal energy insulator
feathers	are	energy insulator
down feathers	are	energy insulator
feathers	are	thermal
available water	decreases in	environment
water	decreases in	environment
season	occurs per	once year
season	occurs per	year
eagles	eat	fish
eagles	eat	rabbits
earthworms	create tunnels in	soil
earthworms	create	tunnels
moon	of	phases
sound	reflects off of	surface
earthquakes	fold	other
earthquakes	cause	rock layers
metals	conduct electricity through	metal
metals	conduct	electricity
devices	require	electrical energy
electric devices	require	energy
electric devices	require	electrical energy
devices	require	energy
electrical devices	convert electricity into	other forms
electrical devices	convert electricity into	forms
devices	convert	electricity
devices	convert electricity into	other forms
devices	convert electricity into	other forms of energy
electrical devices	convert electricity into	forms of energy
devices	convert electricity into	forms of energy
devices	convert electricity into	forms
electrical devices	convert	electricity
electrical devices	convert electricity into	other forms of energy
animals	detect	objects
animals	hearing	echoes
ecological succession	means	entire communities in ecosystem change
succession	means	entire communities
succession	means	entire communities in ecosystem change
succession	means	communities in ecosystem change over time
succession	means	entire communities in ecosystem change over time
succession	means	communities in ecosystem change
ecological succession	means	entire communities in ecosystem change over time
succession	means	communities
ecological succession	means	entire communities
entire communities	is in	ecosystem change over time
ecological succession	means	communities in ecosystem change over time
ecological succession	means	communities
ecological succession	means	communities in ecosystem change
electricity	causes	pollution than gasoline
electricity	causes	less pollution than gasoline
electricity	causes	less pollution
electricity	causes	pollution
electricity	moving	charges
electricity	is	made
electricity	moving	charged particles
electricity	moving	particles
electricity	is	made
electrocution	causes	harm
electrocution	causes	harm to organism
erosion	causes	river
river	become	deeper
erosion	causes	deposition
electromagnets	can	can powered
electromagnets	can	can powered by electricity
erosion	has	impact
erosion	has	impact on environment
erosion	has	negative impact on environment
erosion	has	negative impact
evaporation	causes	amount of water
evaporation	causes	amount
ethanol	sometimes is made of	corn
ethanol	is	made
ethanol	is made of	corn
ethanol	is	sometimes made
evaporation	is	stage
stage	is in	water cycle process
evaporation	is stage in	water cycle process
body	on	strength
exercise	has	impact on body 's strength
exercise	has	positive impact
exercise	has	impact
exercise	has	positive impact on body 's strength
air	is in	water cycle
evaporation	means	change from liquid
evaporation	means	change from liquid into gas
evaporation	means	change
evaporation	adding	heat energy
exercise	has	impact on human 's health
exercise	has	positive impact
exercise	has	positive impact on human 's health
exercise	has	impact
human	on	health
explosions	can cause	harm to organism
explosions	can cause	harm
extreme temperatures	cause	organism 's energy levels
organism	has	energy levels
temperatures	cause	organism 's energy levels
eye color	is	inherited characteristic
color	is	inherited
eye color	is	characteristic
fat	keep	animals
fat	is	used
feeders	attract animals to	location
feeders	attract	animals
eyes	seeing by	animals
eyes	are	used
ferrous metals	contain	iron
metals	contain	iron
female birds	sit in	nests
birds	sit in	nests
farming cause nutrients	is in	soil
living thing	senses through	touch
fire	causes	burning
fertilizers	are	source
fertilizers	are source of	pollution
fire	causes	harm
harm	living	things
fish	lay	eggs
fire	destroys	plants
fire	destroys plants in	environment
flippers	are	used
flippers	moving in	water
flowers	are	source
flowers	are source of	fruit
flowing liquid	can push	objects
liquid	can push	objects
food	is source of	energy
food	is	source
food	is source of	energy for animals
food	is source of	energy
food	is	source
food	is source of	energy for plants
folding object	causes	that object
object	causes	that object
fog	is formed by	water vapor condensing
fog	is formed by	water vapor condensing in air
fog	is formed by	water vapor
fog	is	formed
flood plains	are	located
flood plains	are located near	rivers
force	causes	speed
force	causes	speed of object
force	causes	speed
force	causes	speed of object
decaying vegetation	forming	fossil fuels
vegetation	forming	fuels
vegetation	forming	fossil fuels
decaying vegetation	forming	fuels
fuels	are	nonrenewable
fossil fuels	are	nonrenewable resource
fossil fuels	are	resource
fuels	are	nonrenewable resource
fuels	are	resource
fuels	are formed by	dead organisms
fossil fuels	are	formed
fuels	are	formed by dead organisms over time
fossil fuels	are formed by	dead organisms
fossil fuels	are	formed by dead organisms over time
fossil fuels	are	formed by organisms over time
fuels	are	formed
fossil fuels	are formed over	time
fossil fuels	are formed by	organisms
fuels	are formed over	time
fuels	are	formed by organisms over time
fuels	are formed by	organisms
forming	occurs over	period
freezing	changing from	liquid
freezing	means	changing from liquid
freezing	changing from	liquid into solid
freezing	means	changing from liquid into solid
freezing	means	changing
freezing	causes	solid
layers	cover remains over	time
layers	cover	remains of organisms
layers	cover	remains
layers	remains of	organisms
fossils	are	formed
friction	causes	speed of object
friction	causes	speed
friction	causes	temperature
friction	causes	temperature of object
fruit	contains	seeds
friction	counter	motion of two objects
friction	counter	motion
gills	are used for	breathing water
gills	are used by	animals
gills	are	used for breathing water by animals
gills	are	used
gills	are	used for breathing water by aquatic animals
gills	are used by	aquatic animals
friction	stopping vehicle by	brakes
friction	stopping	vehicle
friction	is	used
object 's surfaces	move	other
two object 's surfaces	move	other
surfaces	move	other
two object	has	surfaces
glaciers	cause scratches in	rocks
glaciers	cause	scratches
bacteria	grow on	human 's skin
good bacteria	grow on	human 's skin
human	on	skin
bacteria	grow on	skin
good bacteria	grow on	skin
grass snakes	live in	grass
glaciers melting	has	negative impact
glaciers melting	has	negative impact on glaicial environment
glaciers melting	has	impact on environment
glaciers melting	has	impact
glaciers melting	has	negative impact on environment
glaciers melting	has	impact on glaicial environment
gravity	causes	orbits
gravity	causes	substances
vehicle	passing characteristics from parent to	offspring
vehicle	passing	inherited characteristics from parent
genes	are	vehicle
vehicle	passing inherited characteristics from parent to	offspring
vehicle	passing	characteristics from parent
vehicle	passing	inherited characteristics
vehicle	passing characteristics to	offspring
vehicle	passing inherited characteristics to	offspring
vehicle	passing	characteristics
green plants	performing	photosynthesis
plants	performing	photosynthesis
plants	provide	food
plants	provide	food for consumers
green plants	provide	food for consumers
green plants	provide	food
clouds	appear before	precipitation
grey clouds	appear before	precipitation
clouds	are source of	precipitation
grey clouds	are	source
clouds	are	source
grey clouds	are source of	precipitation
animal	has	population
hawks	eat	lizards
heat	can change	state
heat	can change	state of matter
rains	cause	flooding
heavy rains	cause	flooding
organism	on	health
height	is	inherited
height	is	inherited characteristic
height	is	characteristic
herbivores	only eat	plants
herbivores	eat	plants
habitat destruction	causes	animals
hibernation	is	inherited behavior
hibernation	is	behavior
hibernation	is	inherited
hibernation	is used for	conserving resources by animals
hibernation	is	used
hibernation	is used for	conserving resources
hibernation	is used for	resources by animals
hibernation	is used for	resources
high temperatures	can cause	object
temperatures	can cause	object
high tide	is	stage
tide	is stage in	tide cycle process
stage	is in	tide cycle process
tide	is	stage
high tide	is stage in	tide cycle process
heat	change	remains of prehistoric living things into gas
heat	change	remains of prehistoric living things into natural gas
heat	change	remains of prehistoric things
heat	change	remains of things into gas
heat	change	remains of prehistoric living things
heat	change	pressure
heat	change	remains
heat	change	remains of living things into gas
heat	change	remains of things into natural gas
heat	change	remains of living things
heat	change	remains of living things into natural gas
heat	change	remains of prehistoric things into natural gas
heat	change	remains of prehistoric things into gas
heat	change	remains of things
humans	building homes in	ecosystem
humans	building	homes
humans	cause	pollution
environment	be	destroyed
humans	changing	environment
particles	hitting	object
humans	building homes in	environment
humans	building	homes
humans	eat	crops
humans discarding waste	is in	environment
humans discarding waste	causes	harm
humans	causes	harm animals
humans	usually causes	harm to those animals
humans	causes	harm to those animals
humans	changing	animal habitats
humans	usually causes	harm animals
humans	eat	seeds
humans	sometimes eat	seeds
humans	kill	animals
humans	kill animals in	wild
hunting	seeing	prey
native species	lose	their habitats
species	lose	their habitats
humans	moving into	environment
falling water	produces	electricity
water	produces	electricity
hunting	requires	sensing prey
hunting	requires	prey
humidity	is amount of	water vapor
humidity	is amount in	air
humidity	is	amount of water vapor in air
amount	is in	air
humidity	is	amount
hydropower	damming	river
body part	was	then exposed to lot of heat energy
body	was	burned
body part	was exposed to	lot
body part	was	then exposed to lot
body part	was	then exposed
body part	was	exposed
body part	was exposed to	lot of heat energy
ice	causes	rocks
hypothesis	means	scientific guess about cause of event
hypothesis	means	guess about cause
hypothesis	means	guess
hypothesis	means	scientific guess
hypothesis	means	scientific guess about cause
hypothesis	means	guess about cause of event
container	is	pushed
flexible container	is	pushed
pushed	will change	shape
more	body of	water
habitat	can support	animals
habitat	is	destroyed
habitat	is	removed
habitat	is	then destroyed
hot substance	is touches	object
hot substance	is touches	cold object
substance	is touches	cold object
substance	is touches	object
living thing	becomes	cold
living thing	becomes	too cold
thing	becomes	cold
thing	becomes	too cold
living thing	dies	dead
thing	dies	then dead
living thing	dies	then dead
thing	dies	dead
population	decreases to	zero
magnet	is attracted to	metal then magnet will stick
magnet	is	attracted
magnet	is attracted to	metal
magnet	is attracted to	metal magnet will stick
predator	eating	prey
new predator	eating	prey
tree	falls	dead
tree	falls	then dead
sunlight	becomes	available
sunlight	becomes	available to plants
sunlight	becomes	available to surrounding plants
substance	absorbs	solar energy
substance	absorbs	energy
mineral	can	can scratched by fingernail
mineral	is	then soft
mineral	can	can scratched
mineral	is	soft
roots	might crack	sidewalk
tree	is	located
tree	is located near	sidewalk
weed	is	destroyed
weed	is	pulled
weed	is	pulled then
animal hatches	is	born
animal hatches	is	then born
animal	is near	road might killed by car
animal	might	then might killed
animal	is near	road then might killed
animal	is near	road might killed
animal	might	then might killed by car
animal	might	might killed
animal	is near	road
animal	is near	road then might killed by car
animal	might	might killed by car
object	reflects	light
object	is	blue then
object	reflects	blue light
object	reflects	only blue light
object	is	blue
animal	takes	resource
something	is	learned
animal	is	trained
animal	relies on	plants
animal	relies on	plants for food
object	will appear	large
object	is	close
object	is	close then
object	is	hot
conductor	may become	hot
object	is	exposed
object	is exposed to	source
object	is exposed to	source of heat
object	is kicked	force
object	is kicked	then force
object	reflects	light
object	reflects	light toward eye
object	can	can seen
object	can	then can seen
object	reflects	more light then
object	reflects	light
object	reflects	light then
object	is	seen
object	is	easily seen
object	reflects	more light
object	is	more easily seen
organism	becomes	too hot
organism	becomes	hot
object	undergoes	change
object	undergoes	chemical change
organism	dies	then population
organism	dies	population
organism	eat	other organisms
organism	has	prey
battery	is	active
battery	is in	electromagnet
nail	is in	electromagnet
nail	will become	magnetic
electricity flows	is	parallel
food	is cooked	then heat energy
food	is cooked	heat energy
it	is	night
members	are	born
liquid	is boiling	then hot
liquid	is	hot
liquid	is boiling	hot
liquid	is	then hot
nutrients	are in	soil
mineral	is	softer
other mineral	is softer than	that one mineral
other mineral	is	softer
mineral	is softer than	that one mineral
other mineral	is	then softer
other mineral	is	then softer than that
mineral	is	then softer than that
mineral	is	then softer
something	absorbs	something else then
something	absorbs	something
something	absorbs	something then
seed	will	then will transported
seed	will	will transported
seed	will	will transported by animal
seeds	stick to	fur
seeds	stick to	fur of animal
seed	will	then will transported by animal
fossils	are	found
fossils	are	found then
fossils	are found in	place
fossils	are	found in place then
something	is	material comes
something	is	material comes from source
something	is	material
something	is	raw material comes directly from source
something	is	material comes directly
something	is	material then comes from source
something	is	raw material then comes directly
something	is	raw material comes from source
something	is	material comes directly from source
something	is	material then comes directly
something	is	raw material then comes
something	is	raw material
something	is	raw material then comes from source
something	is	raw
something	is	material then comes
something	is	raw material comes
something	is	material then comes directly from source
something	is	raw material then comes directly from source
something	is	raw material comes directly
something	contains	amount of material
something	contains	large amount of material
something	contains	large amount
something	contains	large amount of magnetic material
something	contains	amount of magnetic material
something	will attract	magnets
something	contains	amount
something	is	raw material required
something	is	material
something	is	raw material then required
something	is	raw material in process required
raw material	is in	process
something	is	raw material in process then required
something	is material in	process
something	is	material then required
something	is raw material in	process
something	is	raw material
something	is	raw
something	is	material required
something	is	material in process then required
something	is	then required
something	is	material in process required
something	is	required
something	is in	sunlight
something	will receive	sunlight
something	is	outside
something	will receive sunlight during	day
ecosystem	become	overpopulated
animals	have	food source
two animals	have	food source
two animals	have	same food source
animals	have	same food source
heat	is transferred to	object
heat	is	transferred
much heat	is	transferred
much heat	is transferred to	object
weather	is	stormy
objects	have	same charge
objects	have	charge
two objects	have	same charge
two objects	have	charge
object	stay in	place
object	stay in	same place
two equal forces	is in	opposite directions
illness	has	negative impact
illness	has	impact on organism 's health
illness	has	impact
illness	has	negative impact on organism 's health
organism	on	health
insect	being	pupa
insect	reaches	stage
insect	reaches	adult stage
characteristic	is	when copied from parent to offspring by DNA
inherited characteristic	is	when copied to offspring
inherited characteristic	is	when copied from parent to offspring by DNA
inherited characteristic	is	when copied from parent
characteristic	is	copied
characteristic	is	when copied from parent
inherited characteristic	is copied from	parent
characteristic	is	when copied
inherited characteristic	is	copied from parent to offspring
characteristic	is	when copied from parent by DNA
inherited characteristic	is	copied from parent to offspring by DNA
characteristic	is	copied to offspring by DNA
inherited characteristic	is	when copied to offspring by DNA
characteristic	is	when copied by DNA
characteristic	is	when copied from parent to offspring
inherited characteristic	is	copied to offspring by DNA
inherited characteristic	is copied by	DNA
inherited characteristic	is	when copied by DNA
inherited characteristic	is	when copied from parent to offspring
inherited characteristic	is	when copied from parent by DNA
characteristic	is	when copied to offspring
characteristic	is copied by	DNA
characteristic	is	copied from parent by DNA
inherited characteristic	is	copied from parent by DNA
characteristic	is copied from	parent
inherited characteristic	is copied to	offspring
inherited characteristic	is	when copied
characteristic	is copied to	offspring
characteristic	is	copied from parent to offspring
characteristic	is	copied from parent to offspring by DNA
inherited characteristic	is	copied
characteristic	is	when copied to offspring by DNA
characteristic	is	passed
characteristic	is	passed to offspring by DNA
inherited characteristic	is	when passed from parent by DNA
characteristic	is	passed from parent by DNA
inherited characteristic	is passed from	parent
inherited characteristic	is	passed from parent to offspring
inherited characteristic	is	when passed by DNA
inherited characteristic	is passed by	DNA
inherited characteristic	is	when passed from parent to offspring by DNA
characteristic	is	when passed by DNA
characteristic	is	passed from parent to offspring
characteristic	is	when passed from parent to offspring by DNA
characteristic	is	when passed
characteristic	is	when passed from parent by DNA
inherited characteristic	is	when passed to offspring
inherited characteristic	is passed to	offspring
inherited characteristic	is	passed to offspring by DNA
inherited characteristic	is	when passed from parent to offspring
inherited characteristic	is	when passed to offspring by DNA
characteristic	is	passed from parent to offspring by DNA
characteristic	is	when passed from parent
inherited characteristic	is	when passed
characteristic	is	when passed from parent to offspring
inherited characteristic	is	passed from parent to offspring by DNA
inherited characteristic	is	passed
characteristic	is passed from	parent
inherited characteristic	is	passed from parent by DNA
inherited characteristic	is	when passed from parent
characteristic	is passed by	DNA
characteristic	is passed to	offspring
characteristic	is	when passed to offspring
characteristic	is	when passed to offspring by DNA
ink	is	used
ink	hiding from	predators
ink	hiding by	octopuses
insects	can have	negative impact
insects	can have	impact
insects	can have	negative impact on crops
insects	can have	impact on crops
characteristic	is	passed
inherited characteristic	is passed from	parent
inherited characteristic	is	passed from parent to offspring
characteristic	is	passed from parent to offspring
inherited characteristic	is	when passed from parent by genetics
characteristic	is	when passed
inherited characteristic	is	when passed to offspring
characteristic	is	when passed from parent by genetics
inherited characteristic	is passed to	offspring
inherited characteristic	is	when passed from parent to offspring
characteristic	is	passed from parent to offspring by genetics
characteristic	is	when passed from parent
inherited characteristic	is	when passed
characteristic	is	when passed from parent to offspring
inherited characteristic	is	passed from parent to offspring by genetics
inherited characteristic	is	passed
characteristic	is	passed to offspring by genetics
characteristic	is passed from	parent
characteristic	is passed by	genetics
characteristic	is	when passed by genetics
inherited characteristic	is	when passed by genetics
inherited characteristic	is	when passed from parent to offspring by genetics
